,category,cardatatype,target
6254,Male,Sedan,0
6255,Female,Sedan,1
6256,Female,SUV,0
6257,Female,SUV,0
6258,Female,Sedan,1
6259,Male,Convertible,0
6260,Male,Sedan,0
6261,Female,Convertible,0
6262,Female,Sedan,0
6263,Female,SUV,1
6264,Female,MUV,0
6265,Female,SUV,1
6266,Male,Hatchback,1
6267,Female,Convertible,0
6268,Male,SUV,1
6269,Male,Sedan,0
6270,Female,Sedan,0
6271,Male,Hatchback,0
6272,Female,Convertible,0
6273,Female,Hatchback,1
6274,Female,SUV,1
6275,Female,Sedan,0
6276,Male,Hatchback,1
6277,Male,SUV,1
6278,Male,Convertible,1
6279,Male,Sedan,1
6280,Female,SUV,0
6281,Male,Convertible,0
6282,Male,Hatchback,0
6283,Female,Hatchback,0
6284,Female,Hatchback,1
6285,Male,Convertible,0
6286,Female,SUV,1
6287,Male,MUV,0
6288,Female,Sedan,1
6289,Female,SUV,1
6290,Female,MUV,1
6291,Female,MUV,0
6292,Male,MUV,1
6293,Male,Convertible,1
6294,Female,Convertible,0
6295,Male,Sedan,0
6296,Male,Sedan,0
6297,Female,MUV,1
6298,Female,Sedan,1
6299,Male,SUV,1
6300,Male,Convertible,0
6301,Female,MUV,0
6302,Male,MUV,1
6303,Female,SUV,1
6304,Female,Convertible,0
6305,Male,MUV,1
6306,Male,Hatchback,0
6307,Male,Hatchback,0
6308,Male,Sedan,1
6309,Female,Hatchback,0
6310,Male,Hatchback,1
6311,Female,Coupe,1
6312,Male,SUV,1
6313,Female,Hatchback,1
6314,Female,Sedan,1
6315,Male,Coupe,0
6316,Female,MUV,1
6317,Female,SUV,1
6318,Female,MUV,1
6319,Male,Convertible,0
6320,Male,Hatchback,1
6321,Male,MUV,1
6322,Male,Sedan,0
6323,Male,Hatchback,1
6324,Male,Coupe,1
6325,Female,Hatchback,0
6326,Male,Coupe,1
6327,Male,Convertible,1
6328,Female,Sedan,0
6329,Female,Convertible,0
6330,Male,Convertible,0
6331,Male,MUV,1
6332,Male,Hatchback,1
6333,Female,MUV,0
6334,Male,Convertible,1
6335,Male,MUV,1
6336,Male,Hatchback,1
6337,Male,MUV,1
6338,Female,SUV,0
6339,Male,Convertible,0
6340,Male,SUV,0
6341,Female,MUV,1
6342,Male,MUV,0
6343,Female,Coupe,0
6344,Male,Convertible,0
6345,Female,MUV,0
6346,Female,Sedan,0
6347,Male,MUV,0
6348,Male,Convertible,1
6349,Male,MUV,1
6350,Male,Hatchback,0
6351,Male,MUV,0
6352,Male,SUV,1
6353,Male,MUV,1
6354,Female,Hatchback,1
6355,Female,Hatchback,0
6356,Female,Coupe,0
6357,Male,Convertible,1
6358,Female,SUV,0
6359,Male,Convertible,1
6360,Male,SUV,0
6361,Male,MUV,1
6362,Male,Hatchback,0
6363,Male,Hatchback,0
6364,Female,Hatchback,1
6365,Female,Coupe,1
6366,Female,Convertible,1
6367,Female,Sedan,1
6368,Female,Coupe,1
6369,Female,Coupe,1
6370,Male,SUV,1
6371,Male,Sedan,0
6372,Female,SUV,0
6373,Female,Convertible,0
6374,Male,Convertible,0
6375,Female,Sedan,1
6376,Female,Convertible,0
6377,Male,Sedan,0
6378,Male,SUV,0
6379,Male,MUV,0
6380,Male,Hatchback,1
6381,Male,Convertible,0
6382,Female,Coupe,1
6383,Female,MUV,0
6384,Female,Sedan,1
6385,Female,Hatchback,1
6386,Female,Sedan,1
6387,Female,MUV,0
6388,Female,MUV,0
6389,Male,Hatchback,1
6390,Female,Sedan,0
6391,Female,Convertible,0
6392,Male,Coupe,1
6393,Female,Sedan,1
6394,Female,Sedan,1
6395,Male,Sedan,1
6396,Female,SUV,0
6397,Female,Hatchback,0
6398,Male,Sedan,1
6399,Female,MUV,1
6400,Female,Convertible,1
6401,Female,Coupe,1
6402,Female,Coupe,0
6403,Female,SUV,1
6404,Male,Convertible,0
6405,Female,Hatchback,1
6406,Female,MUV,1
6407,Male,MUV,1
6408,Male,Coupe,1
6409,Female,Sedan,1
6410,Female,Sedan,0
6411,Female,Coupe,1
6412,Male,SUV,1
6413,Female,MUV,0
6414,Female,SUV,0
6415,Male,Convertible,1
6416,Female,MUV,1
6417,Female,Hatchback,1
6418,Female,Coupe,1
6419,Female,SUV,0
6420,Male,Convertible,0
6421,Female,SUV,0
6422,Female,Hatchback,1
6423,Female,Sedan,1
6424,Female,Sedan,1
6425,Female,Hatchback,1
6426,Female,Hatchback,0
6427,Female,Sedan,1
6428,Male,Sedan,0
6429,Male,SUV,1
6430,Male,Hatchback,0
6431,Female,Hatchback,0
6432,Male,Convertible,1
6433,Male,Convertible,0
6434,Male,Sedan,1
6435,Female,Sedan,1
6436,Female,Hatchback,0
6437,Female,Coupe,1
6438,Female,Convertible,1
6439,Male,Convertible,0
6440,Male,SUV,1
6441,Male,Sedan,0
6442,Male,Sedan,1
6443,Female,SUV,1
6444,Male,Sedan,0
6445,Male,MUV,0
6446,Female,Convertible,1
6447,Female,Hatchback,0
6448,Female,Sedan,1
6449,Female,MUV,0
6450,Female,Convertible,1
6451,Female,Sedan,1
6452,Male,Coupe,1
6453,Male,SUV,0
6454,Male,Hatchback,1
6455,Male,SUV,1
6456,Female,Convertible,0
6457,Female,MUV,0
6458,Male,MUV,0
6459,Female,MUV,1
6460,Male,Sedan,1
6461,Male,Convertible,0
6462,Male,SUV,0
6463,Female,Convertible,1
6464,Male,Sedan,1
6465,Female,Hatchback,1
6466,Female,Convertible,0
6467,Female,Coupe,0
6468,Female,Coupe,1
6469,Female,MUV,0
6470,Female,MUV,0
6471,Female,MUV,0
6472,Female,MUV,0
6473,Female,Sedan,0
6474,Male,MUV,1
6475,Male,Hatchback,1
6476,Female,Sedan,1
6477,Female,SUV,0
6478,Male,Coupe,0
6479,Female,Coupe,0
6480,Male,SUV,0
6481,Male,MUV,1
6482,Male,MUV,1
6483,Male,Hatchback,1
6484,Female,Convertible,0
6485,Male,Sedan,0
6486,Male,Coupe,0
6487,Male,Hatchback,1
6488,Female,Hatchback,0
6489,Male,Convertible,0
6490,Female,Convertible,0
6491,Male,Coupe,1
6492,Female,Convertible,0
6493,Female,Sedan,0
6494,Male,SUV,0
6495,Female,Coupe,0
6496,Female,MUV,1
6497,Female,MUV,0
6498,Female,Convertible,0
6499,Male,Hatchback,0
6500,Male,SUV,1
6501,Female,Hatchback,0
6502,Male,Sedan,1
6503,Female,SUV,0
6504,Female,SUV,1
6505,Male,Coupe,1
6506,Male,SUV,0
6507,Male,SUV,0
6508,Male,Convertible,1
6509,Female,MUV,1
6510,Female,Convertible,1
6511,Male,Hatchback,0
6512,Male,Convertible,0
6513,Female,Hatchback,1
6514,Male,Sedan,1
6515,Female,Convertible,1
6516,Male,MUV,0
6517,Male,Hatchback,1
6518,Male,Hatchback,0
6519,Male,SUV,0
6520,Female,SUV,0
6521,Female,MUV,0
6522,Female,Coupe,0
6523,Female,SUV,1
6524,Female,SUV,0
6525,Female,Hatchback,0
6526,Female,SUV,0
6527,Male,Convertible,0
6528,Female,Sedan,0
6529,Male,Coupe,0
6530,Male,Coupe,0
6531,Male,MUV,1
6532,Male,Convertible,0
6533,Female,Hatchback,1
6534,Female,Hatchback,0
6535,Female,Sedan,1
6536,Male,Convertible,0
6537,Male,Hatchback,0
6538,Female,MUV,1
6539,Male,Hatchback,0
6540,Male,MUV,0
6541,Female,Convertible,0
6542,Female,Convertible,0
6543,Female,MUV,0
6544,Male,SUV,1
6545,Female,Convertible,1
6546,Male,Coupe,0
6547,Female,MUV,0
6548,Male,MUV,1
6549,Female,Coupe,0
6550,Male,SUV,1
6551,Female,Hatchback,0
6552,Male,Coupe,0
6553,Male,Coupe,0
6554,Female,Sedan,1
6555,Female,Convertible,0
6556,Female,Convertible,1
6557,Female,Coupe,0
6558,Female,Sedan,1
6559,Male,SUV,0
6560,Female,Hatchback,0
6561,Male,Convertible,0
6562,Female,Coupe,1
6563,Male,Sedan,0
6564,Female,Convertible,1
6565,Male,Coupe,0
6566,Female,Coupe,1
6567,Female,Coupe,1
6568,Male,Sedan,1
6569,Female,Hatchback,0
6570,Female,Hatchback,1
6571,Female,Sedan,0
6572,Male,Sedan,0
6573,Male,Coupe,0
6574,Female,Convertible,0
6575,Male,SUV,0
6576,Male,Hatchback,1
6577,Male,Convertible,0
6578,Female,SUV,0
6579,Male,Convertible,0
6580,Female,SUV,0
6581,Female,Convertible,0
6582,Female,Coupe,0
6583,Male,Convertible,1
6584,Male,Convertible,1
6585,Male,SUV,0
6586,Male,MUV,1
6587,Female,Coupe,1
6588,Male,SUV,1
6589,Female,Sedan,1
6590,Female,SUV,0
6591,Female,Sedan,0
6592,Female,MUV,0
6593,Male,Coupe,0
6594,Male,Hatchback,1
6595,Male,Sedan,0
6596,Female,SUV,0
6597,Male,SUV,1
6598,Male,Sedan,1
6599,Male,Sedan,1
6600,Male,Coupe,1
6601,Female,Sedan,1
6602,Female,Convertible,0
6603,Female,Convertible,0
6604,Female,SUV,1
6605,Male,MUV,1
6606,Male,Sedan,1
6607,Male,Hatchback,0
6608,Male,Sedan,0
6609,Male,Hatchback,0
6610,Female,Convertible,0
6611,Male,MUV,1
6612,Male,MUV,1
6613,Female,Sedan,1
6614,Male,Sedan,0
6615,Male,SUV,0
6616,Male,SUV,1
6617,Male,Coupe,0
6618,Female,Sedan,1
6619,Male,SUV,1
6620,Female,Sedan,0
6621,Female,Hatchback,0
6622,Female,Hatchback,0
6623,Female,Convertible,1
6624,Male,MUV,0
6625,Male,MUV,0
6626,Female,Hatchback,0
6627,Female,Hatchback,0
6628,Female,MUV,0
6629,Male,MUV,1
6630,Male,SUV,1
6631,Female,SUV,0
6632,Female,Sedan,1
6633,Female,Convertible,1
6634,Female,Sedan,0
6635,Male,MUV,0
6636,Female,Convertible,0
6637,Male,Sedan,1
6638,Male,Coupe,0
6639,Male,Coupe,0
6640,Female,Convertible,1
6641,Female,SUV,1
6642,Male,MUV,0
6643,Female,Sedan,0
6644,Female,Sedan,1
6645,Female,Hatchback,1
6646,Female,Sedan,1
6647,Male,Hatchback,1
6648,Female,SUV,0
6649,Male,Convertible,1
6650,Male,SUV,0
6651,Female,MUV,1
6652,Female,MUV,0
6653,Female,Convertible,0
6654,Female,SUV,1
6655,Male,Hatchback,0
6656,Female,Coupe,0
6657,Female,Convertible,1
6658,Male,Coupe,1
6659,Female,SUV,1
6660,Male,Sedan,0
6661,Male,Coupe,0
6662,Female,Hatchback,0
6663,Female,Convertible,0
6664,Female,Convertible,1
6665,Male,MUV,0
6666,Male,Convertible,1
6667,Female,Convertible,0
6668,Female,Sedan,1
6669,Male,Coupe,1
6670,Male,Coupe,0
6671,Male,Convertible,0
6672,Female,Hatchback,1
6673,Male,MUV,1
6674,Female,MUV,0
6675,Male,Convertible,1
6676,Female,MUV,0
6677,Female,MUV,1
6678,Female,Coupe,1
6679,Female,Hatchback,0
6680,Male,Hatchback,0
6681,Male,Coupe,1
6682,Male,MUV,0
6683,Female,Sedan,1
6684,Male,Hatchback,1
6685,Female,Coupe,0
6686,Male,SUV,1
6687,Male,SUV,0
6688,Female,Sedan,0
6689,Male,Convertible,1
6690,Female,MUV,1
6691,Male,MUV,0
6692,Male,SUV,1
6693,Female,SUV,1
6694,Female,Convertible,1
6695,Female,Hatchback,0
6696,Female,Convertible,1
6697,Male,Coupe,1
6698,Male,Hatchback,0
6699,Male,Convertible,0
6700,Female,Convertible,1
6701,Male,Convertible,0
6702,Male,MUV,0
6703,Male,Sedan,1
6704,Male,MUV,0
6705,Male,SUV,1
6706,Female,Convertible,0
6707,Female,MUV,1
6708,Male,Hatchback,1
6709,Female,Sedan,1
6710,Female,MUV,1
6711,Female,Sedan,0
6712,Male,Hatchback,1
6713,Male,Coupe,0
6714,Male,SUV,0
6715,Male,SUV,0
6716,Male,SUV,1
6717,Male,Sedan,0
6718,Female,Convertible,1
6719,Female,SUV,1
6720,Male,Coupe,1
6721,Male,MUV,0
6722,Male,SUV,1
6723,Female,SUV,0
6724,Male,MUV,1
6725,Male,Sedan,1
6726,Male,MUV,0
6727,Male,Convertible,1
6728,Male,Convertible,1
6729,Female,Coupe,0
6730,Male,MUV,1
6731,Female,Sedan,1
6732,Female,Sedan,1
6733,Female,Sedan,0
6734,Female,Convertible,1
6735,Female,Hatchback,1
6736,Male,Coupe,1
6737,Female,Hatchback,1
6738,Female,Sedan,1
6739,Male,MUV,1
6740,Male,SUV,1
6741,Male,MUV,1
6742,Female,SUV,0
6743,Male,MUV,1
6744,Male,Sedan,0
6745,Male,Coupe,0
6746,Male,Coupe,0
6747,Male,SUV,1
6748,Female,Sedan,0
6749,Male,Hatchback,0
6750,Female,MUV,1
6751,Female,SUV,0
6752,Female,Sedan,1
6753,Female,Convertible,0
6754,Male,Coupe,1
6755,Female,Coupe,0
6756,Male,MUV,1
6757,Male,MUV,0
6758,Male,Convertible,0
6759,Female,SUV,1
6760,Male,SUV,0
6761,Male,Hatchback,1
6762,Female,Sedan,1
6763,Female,Convertible,1
6764,Female,Convertible,1
6765,Female,Convertible,0
6766,Male,SUV,1
6767,Female,SUV,1
6768,Female,SUV,0
6769,Female,MUV,0
6770,Female,Coupe,1
6771,Female,Convertible,0
6772,Female,Convertible,1
6773,Male,Hatchback,0
6774,Male,Hatchback,1
6775,Female,SUV,1
6776,Female,Coupe,1
6777,Male,Hatchback,1
6778,Female,SUV,1
6779,Female,Convertible,1
6780,Female,SUV,1
6781,Female,SUV,0
6782,Female,Convertible,1
6783,Female,MUV,1
6784,Male,SUV,0
6785,Female,Convertible,0
6786,Male,Sedan,0
6787,Male,Hatchback,0
6788,Female,Sedan,1
6789,Male,Coupe,0
6790,Male,MUV,0
6791,Female,Hatchback,1
6792,Male,Sedan,0
6793,Male,Convertible,1
6794,Female,Coupe,0
6795,Female,Convertible,0
6796,Male,MUV,0
6797,Female,MUV,0
6798,Female,Convertible,0
6799,Male,Coupe,0
6800,Female,Convertible,0
6801,Female,MUV,1
6802,Female,MUV,1
6803,Female,Hatchback,0
6804,Female,Sedan,0
6805,Female,SUV,0
6806,Male,Convertible,0
6807,Male,Coupe,0
6808,Female,Sedan,0
6809,Male,Convertible,0
6810,Male,Hatchback,0
6811,Male,Coupe,1
6812,Male,Convertible,0
6813,Male,Coupe,1
6814,Female,Convertible,1
6815,Male,Convertible,1
6816,Male,Coupe,1
6817,Male,Convertible,0
6818,Male,MUV,0
6819,Female,Sedan,0
6820,Male,SUV,0
6821,Female,Sedan,0
6822,Male,Coupe,1
6823,Female,Hatchback,0
6824,Male,Sedan,0
6825,Male,Convertible,0
6826,Male,Convertible,1
6827,Male,Hatchback,1
6828,Male,Coupe,1
6829,Male,Hatchback,1
6830,Female,Sedan,0
6831,Female,Sedan,0
6832,Female,Hatchback,0
6833,Male,Hatchback,0
6834,Female,SUV,1
6835,Female,Hatchback,1
6836,Male,MUV,0
6837,Male,Sedan,1
6838,Female,Convertible,1
6839,Female,Convertible,1
6840,Male,MUV,1
6841,Female,Coupe,0
6842,Male,Hatchback,0
6843,Female,Hatchback,1
6844,Female,SUV,0
6845,Female,SUV,0
6846,Female,Coupe,1
6847,Male,MUV,0
6848,Male,Sedan,1
6849,Female,MUV,1
6850,Male,Coupe,1
6851,Female,Hatchback,1
6852,Male,Hatchback,1
6853,Male,Hatchback,0
6854,Female,Convertible,0
6855,Female,Coupe,0
6856,Male,Hatchback,1
6857,Female,SUV,0
6858,Female,SUV,1
6859,Female,Hatchback,0
6860,Female,Coupe,1
6861,Male,Convertible,1
6862,Female,Hatchback,1
6863,Male,MUV,0
6864,Female,MUV,0
6865,Male,Convertible,0
6866,Female,Convertible,0
6867,Male,MUV,1
6868,Female,MUV,0
6869,Female,Convertible,0
6870,Male,Coupe,1
6871,Male,Sedan,1
6872,Female,Coupe,0
6873,Female,Convertible,1
6874,Male,SUV,1
6875,Female,Hatchback,1
6876,Female,Sedan,1
6877,Male,Sedan,0
6878,Male,MUV,0
6879,Female,Sedan,0
6880,Female,MUV,1
6881,Female,Coupe,0
6882,Female,Sedan,1
6883,Male,SUV,0
6884,Female,SUV,0
6885,Male,SUV,1
6886,Female,SUV,0
6887,Female,Convertible,1
6888,Male,MUV,0
6889,Female,Sedan,0
6890,Male,Convertible,0
6891,Female,Coupe,1
6892,Female,Coupe,1
6893,Female,Sedan,1
6894,Female,Hatchback,0
6895,Female,MUV,1
6896,Female,SUV,0
6897,Male,Sedan,1
6898,Female,Convertible,1
6899,Female,Hatchback,1
6900,Male,MUV,1
6901,Female,Coupe,0
6902,Female,Hatchback,0
6903,Female,Convertible,0
6904,Male,Coupe,0
6905,Female,Coupe,1
6906,Female,SUV,0
6907,Male,Hatchback,0
6908,Female,Convertible,1
6909,Female,MUV,0
6910,Male,Hatchback,1
6911,Female,Hatchback,1
6912,Female,Sedan,0
6913,Female,Convertible,1
6914,Female,MUV,0
6915,Female,Hatchback,1
6916,Male,SUV,1
6917,Male,Sedan,1
6918,Female,MUV,1
6919,Male,SUV,0
6920,Male,Convertible,0
6921,Male,Coupe,1
6922,Male,Convertible,1
6923,Male,Coupe,1
6924,Male,MUV,1
6925,Female,Sedan,1
6926,Female,Sedan,1
6927,Male,Hatchback,1
6928,Female,Sedan,0
6929,Female,Hatchback,1
6930,Female,MUV,0
6931,Male,Convertible,1
6932,Male,Hatchback,1
6933,Female,Coupe,1
6934,Male,Hatchback,1
6935,Male,Convertible,0
6936,Male,Coupe,0
6937,Male,Coupe,1
6938,Female,Coupe,1
6939,Female,Sedan,0
6940,Female,Convertible,0
6941,Female,SUV,1
6942,Male,SUV,0
6943,Male,Convertible,1
6944,Female,Coupe,1
6945,Female,Convertible,0
6946,Male,SUV,1
6947,Male,Convertible,0
6948,Female,Sedan,0
6949,Male,Sedan,1
6950,Male,SUV,0
6951,Female,MUV,1
6952,Female,MUV,0
6953,Female,Hatchback,1
6954,Female,Sedan,0
6955,Female,MUV,0
6956,Male,MUV,1
6957,Female,Coupe,0
6958,Female,Convertible,1
6959,Male,Coupe,1
6960,Male,SUV,0
6961,Male,Hatchback,0
6962,Female,Sedan,1
6963,Female,Hatchback,0
6964,Male,SUV,0
6965,Female,Convertible,0
6966,Male,Coupe,0
6967,Female,Convertible,0
6968,Female,Hatchback,1
6969,Male,Convertible,1
6970,Female,SUV,1
6971,Female,Sedan,1
6972,Female,Hatchback,1
6973,Male,Convertible,1
6974,Male,Coupe,1
6975,Male,SUV,1
6976,Male,Coupe,1
6977,Male,MUV,0
6978,Male,MUV,1
6979,Female,Hatchback,1
6980,Male,SUV,1
6981,Male,SUV,1
6982,Female,Coupe,1
6983,Male,Convertible,0
6984,Male,SUV,0
6985,Male,Coupe,0
6986,Female,Hatchback,0
6987,Male,Coupe,1
6988,Female,Sedan,0
6989,Female,MUV,1
6990,Female,Convertible,1
6991,Female,SUV,1
6992,Female,Sedan,1
6993,Male,Hatchback,0
6994,Female,SUV,1
6995,Female,Coupe,0
6996,Male,SUV,1
6997,Female,Coupe,0
6998,Female,SUV,0
6999,Male,MUV,0
7000,Female,MUV,0
7001,Female,Hatchback,0
7002,Male,Hatchback,1
7003,Male,Hatchback,1
7004,Female,MUV,0
7005,Male,Coupe,0
7006,Male,Hatchback,1
7007,Male,Convertible,0
7008,Male,Sedan,0
7009,Male,Convertible,0
7010,Female,Convertible,1
7011,Male,SUV,0
7012,Female,Sedan,0
7013,Female,MUV,0
7014,Male,MUV,0
7015,Female,SUV,0
7016,Female,Hatchback,1
7017,Male,Coupe,1
7018,Female,SUV,0
7019,Female,Convertible,1
7020,Female,Hatchback,1
7021,Female,MUV,1
7022,Female,Hatchback,0
7023,Female,Convertible,1
7024,Male,Hatchback,1
7025,Male,Hatchback,0
7026,Female,Hatchback,0
7027,Female,Sedan,1
7028,Female,Sedan,1
7029,Female,MUV,0
7030,Female,Hatchback,0
7031,Male,SUV,1
7032,Female,Hatchback,1
7033,Male,Sedan,1
7034,Male,Coupe,0
7035,Female,Convertible,0
7036,Male,Convertible,1
7037,Female,Coupe,0
7038,Female,Convertible,0
7039,Male,Sedan,1
7040,Male,Convertible,1
7041,Male,Coupe,0
7042,Male,Sedan,0
7043,Male,SUV,0
7044,Female,Hatchback,0
7045,Male,MUV,0
7046,Female,SUV,0
7047,Male,SUV,1
7048,Female,MUV,1
7049,Male,SUV,1
7050,Male,Hatchback,0
7051,Male,Coupe,1
7052,Male,Sedan,0
7053,Male,Sedan,0
7054,Male,Sedan,1
7055,Female,Convertible,1
7056,Male,Coupe,0
7057,Female,Convertible,0
7058,Male,SUV,0
7059,Female,Hatchback,0
7060,Male,Convertible,0
7061,Female,Convertible,0
7062,Female,Sedan,0
7063,Female,Coupe,1
7064,Male,Convertible,0
7065,Male,SUV,1
7066,Female,SUV,1
7067,Male,MUV,1
7068,Female,Hatchback,0
7069,Female,Coupe,0
7070,Female,Sedan,1
7071,Female,Hatchback,0
7072,Male,SUV,1
7073,Male,MUV,0
7074,Female,Hatchback,0
7075,Male,Coupe,0
7076,Male,Coupe,0
7077,Male,MUV,1
7078,Male,SUV,0
7079,Male,SUV,0
7080,Female,MUV,1
7081,Female,SUV,0
7082,Male,Hatchback,1
7083,Male,Convertible,1
7084,Male,Sedan,1
7085,Male,Coupe,0
7086,Male,MUV,1
7087,Male,Coupe,1
7088,Female,Coupe,1
7089,Female,Convertible,0
7090,Female,SUV,1
7091,Male,Sedan,0
7092,Female,Sedan,1
7093,Male,SUV,0
7094,Female,Coupe,1
7095,Male,Hatchback,1
7096,Male,MUV,0
7097,Male,Hatchback,1
7098,Male,Sedan,1
7099,Male,Hatchback,1
7100,Male,Hatchback,1
7101,Male,Sedan,1
7102,Male,SUV,0
7103,Male,Hatchback,0
7104,Male,SUV,0
7105,Female,MUV,0
7106,Female,SUV,1
7107,Male,SUV,0
7108,Male,MUV,1
7109,Female,Convertible,1
7110,Female,Hatchback,1
7111,Male,Convertible,0
7112,Male,Coupe,0
7113,Female,Hatchback,1
7114,Female,Convertible,0
7115,Male,Hatchback,1
7116,Female,Coupe,1
7117,Male,MUV,1
7118,Female,MUV,1
7119,Male,Sedan,0
7120,Male,MUV,1
7121,Female,Hatchback,1
7122,Male,SUV,1
7123,Female,Hatchback,1
7124,Female,Coupe,0
7125,Female,Coupe,1
7126,Male,Sedan,1
7127,Male,Hatchback,0
7128,Male,Sedan,1
7129,Male,Sedan,1
7130,Female,Convertible,0
7131,Male,SUV,0
7132,Female,SUV,0
7133,Male,MUV,1
7134,Male,SUV,1
7135,Female,Coupe,0
7136,Female,Sedan,1
7137,Male,Coupe,0
7138,Female,Coupe,1
7139,Male,Convertible,0
7140,Female,Hatchback,1
7141,Male,Convertible,1
7142,Female,Sedan,1
7143,Female,Convertible,0
7144,Male,SUV,0
7145,Male,Convertible,0
7146,Male,Convertible,1
7147,Female,Convertible,0
7148,Female,MUV,1
7149,Male,Coupe,1
7150,Male,Hatchback,0
7151,Male,MUV,1
7152,Male,Sedan,0
7153,Male,MUV,0
7154,Male,Hatchback,1
7155,Male,Coupe,0
7156,Male,Coupe,0
7157,Male,SUV,0
7158,Female,SUV,0
7159,Male,Sedan,1
7160,Male,Convertible,1
7161,Female,Hatchback,1
7162,Male,Convertible,0
7163,Male,Coupe,1
7164,Female,Coupe,1
7165,Male,Hatchback,1
7166,Male,Hatchback,0
7167,Male,Convertible,1
7168,Female,Convertible,0
7169,Female,Hatchback,0
7170,Female,SUV,1
7171,Male,Coupe,0
7172,Female,MUV,0
7173,Female,Coupe,0
7174,Female,Convertible,1
7175,Male,Convertible,1
7176,Male,Sedan,0
7177,Female,Coupe,0
7178,Female,Hatchback,1
7179,Male,Coupe,0
7180,Female,Coupe,1
7181,Female,Hatchback,1
7182,Male,SUV,1
7183,Female,SUV,1
7184,Male,Hatchback,0
7185,Female,SUV,1
7186,Female,Sedan,1
7187,Male,MUV,1
7188,Female,Sedan,1
7189,Female,SUV,0
7190,Male,Coupe,1
7191,Female,Convertible,0
7192,Female,Convertible,1
7193,Male,Coupe,0
7194,Male,Convertible,1
7195,Female,MUV,1
7196,Female,SUV,1
7197,Male,Sedan,0
7198,Male,SUV,0
7199,Female,MUV,0
7200,Male,Convertible,1
7201,Male,Coupe,1
7202,Female,Hatchback,0
7203,Male,Hatchback,1
7204,Male,Sedan,1
7205,Female,Coupe,1
7206,Female,MUV,0
7207,Male,Coupe,1
7208,Female,Hatchback,1
7209,Female,Convertible,1
7210,Female,MUV,0
7211,Female,Convertible,0
7212,Male,Convertible,0
7213,Male,SUV,1
7214,Female,Convertible,1
7215,Female,MUV,0
7216,Female,SUV,1
7217,Male,Coupe,0
7218,Female,Coupe,0
7219,Male,Sedan,1
7220,Male,Convertible,1
7221,Female,Hatchback,0
7222,Female,Sedan,0
7223,Female,MUV,0
7224,Female,Coupe,0
7225,Male,Sedan,1
7226,Female,Hatchback,0
7227,Male,Sedan,0
7228,Male,MUV,0
7229,Female,Sedan,1
7230,Male,Coupe,0
7231,Male,SUV,0
7232,Male,Convertible,0
7233,Female,Convertible,1
7234,Female,Hatchback,0
7235,Male,Sedan,0
7236,Male,Hatchback,0
7237,Female,Convertible,1
7238,Male,Convertible,1
7239,Female,Sedan,1
7240,Female,SUV,0
7241,Female,SUV,1
7242,Male,Convertible,0
7243,Female,Hatchback,0
7244,Male,MUV,1
7245,Male,Coupe,1
7246,Female,MUV,1
7247,Male,Hatchback,1
7248,Female,MUV,1
7249,Male,Convertible,1
7250,Female,Hatchback,0
7251,Female,Coupe,0
7252,Female,Hatchback,0
7253,Male,MUV,0
7254,Female,Coupe,0
7255,Male,Hatchback,0
7256,Female,Convertible,1
7257,Female,Sedan,1
7258,Male,SUV,0
7259,Female,Convertible,0
7260,Female,Coupe,0
7261,Male,Sedan,0
7262,Female,SUV,0
7263,Female,Sedan,1
7264,Female,Hatchback,0
7265,Female,SUV,0
7266,Male,Hatchback,0
7267,Male,Coupe,0
7268,Female,Coupe,0
7269,Male,Convertible,1
7270,Male,Sedan,0
7271,Male,Sedan,0
7272,Male,Convertible,1
7273,Male,Convertible,0
7274,Female,SUV,1
7275,Male,Coupe,1
7276,Female,Hatchback,1
7277,Female,MUV,1
7278,Male,MUV,1
7279,Female,Hatchback,1
7280,Female,Coupe,1
7281,Female,Coupe,0
7282,Male,MUV,1
7283,Female,Coupe,0
7284,Female,Sedan,0
7285,Male,Convertible,0
7286,Male,Sedan,1
7287,Male,MUV,1
7288,Female,Sedan,1
7289,Male,MUV,1
7290,Male,Convertible,0
7291,Male,Convertible,0
7292,Male,SUV,0
7293,Female,SUV,0
7294,Male,SUV,0
7295,Male,Convertible,1
7296,Female,SUV,0
7297,Female,MUV,0
7298,Female,MUV,1
7299,Male,Hatchback,0
7300,Female,MUV,1
7301,Male,MUV,0
7302,Male,Convertible,0
7303,Male,Convertible,0
7304,Female,Coupe,1
7305,Female,SUV,1
7306,Male,Coupe,0
7307,Male,SUV,1
7308,Male,Convertible,1
7309,Male,MUV,0
7310,Male,MUV,1
7311,Female,Hatchback,1
7312,Male,Coupe,0
7313,Male,Sedan,0
7314,Female,Coupe,1
7315,Female,MUV,1
7316,Female,SUV,0
7317,Male,Coupe,1
7318,Female,Hatchback,0
7319,Male,MUV,1
7320,Male,Sedan,0
7321,Female,SUV,0
7322,Female,Hatchback,0
7323,Male,Coupe,1
7324,Female,MUV,1
7325,Female,SUV,0
7326,Female,SUV,1
7327,Female,Hatchback,0
7328,Female,MUV,1
7329,Female,SUV,0
7330,Female,SUV,0
7331,Female,MUV,1
7332,Male,SUV,0
7333,Female,Convertible,1
7334,Male,Convertible,1
7335,Female,Hatchback,0
7336,Male,MUV,1
7337,Female,Hatchback,1
7338,Male,Sedan,0
7339,Male,Coupe,1
7340,Female,Sedan,0
7341,Female,MUV,1
7342,Female,Hatchback,0
